Time;Generator 1 aktivno primanje;Generator 1 aktivno davanje;Generator 1 reaktivno primanje;Generator 1 reaktivno davanje;Generator 2 aktivno primanje;Generator 2 aktivno davanje;Generator 2 reaktivno primanje;Generator 2 reaktivno davanje;Generator 3 aktivno primanje;Generator 3 aktivno davanje;Generator 3 reaktivno primanje;Generator 3 reaktivno davanje
;kWh;kWh;kvarh;kvarh;kWh;kWh;kvarh;kvarh;kWh;kWh;kvarh;kvarh
16.6.2025 06:00;0;10.907;429;33;0;0;0;0;0;0;0;0
16.6.2025 07:00;0;10.874;17;1.469;0;0;0;0;0;0;0;0
16.6.2025 08:00;0;10.874;0;3.647;0;0;0;0;0;0;0;0
16.6.2025 09:00;0;10.890;17;2.294;0;0;0;0;0;0;0;0
16.6.2025 10:00;0;10.874;512;215;0;0;0;0;0;0;0;0
16.6.2025 11:00;0;10.890;149;677;0;0;0;0;0;0;0;0
16.6.2025 12:00;0;10.890;1.650;0;0;0;0;0;0;0;0;0
16.6.2025 13:00;0;10.890;396;116;0;0;0;0;0;0;0;0
16.6.2025 14:00;0;10.890;578;116;0;0;0;0;0;0;0;0
16.6.2025 15:00;0;10.874;891;50;0;0;0;0;0;0;0;0
16.6.2025 16:00;0;10.890;2.178;0;0;0;0;0;0;0;0;0
16.6.2025 17:00;0;10.758;594;198;0;0;0;0;0;0;0;0
16.6.2025 18:00;0;10.890;50;693;0;0;0;0;0;0;0;0
16.6.2025 19:00;0;10.808;0;1.782;0;0;0;0;0;0;0;0
16.6.2025 20:00;0;10.890;0;2.178;0;0;0;0;0;0;0;0
16.6.2025 21:00;0;10.874;0;2.822;0;0;0;0;0;0;0;0
16.6.2025 22:00;0;10.890;0;2.063;0;0;0;0;0;0;0;0
16.6.2025 23:00;0;10.890;99;759;0;0;0;0;0;0;0;0
17.6.2025 00:00;0;10.857;0;3.515;0;0;0;0;0;0;0;0
17.6.2025 01:00;0;10.857;0;2.723;0;0;0;0;0;0;0;0
17.6.2025 02:00;0;10.874;132;1.040;0;0;0;0;0;0;0;0
17.6.2025 03:00;0;10.874;611;50;0;0;0;0;0;0;0;0
17.6.2025 04:00;0;10.890;1.551;0;0;0;0;0;0;0;0;0
17.6.2025 05:00;0;10.874;2.459;0;0;0;0;0;0;0;0;0
17.6.2025 06:00;0;10.890;2.162;0;0;0;0;0;0;0;0;0
17.6.2025 07:00;0;10.857;17;1.947;0;0;0;0;0;0;0;0
17.6.2025 08:00;0;10.775;0;3.597;0;0;0;0;0;0;0;0
17.6.2025 09:00;0;10.560;0;2.145;0;0;0;0;0;0;0;0
17.6.2025 10:00;0;10.560;0;2.657;0;0;0;0;0;0;0;0
17.6.2025 11:00;0;10.577;50;776;0;0;0;0;0;0;0;0
17.6.2025 12:00;0;10.560;0;1.815;0;0;0;0;0;0;0;0
17.6.2025 13:00;0;10.577;0;2.706;0;0;0;0;0;0;0;0
17.6.2025 14:00;0;10.577;0;1.947;0;0;0;0;0;0;0;0
17.6.2025 15:00;0;10.577;0;1.452;0;0;0;0;0;0;0;0
17.6.2025 16:00;0;10.494;165;149;0;0;0;0;0;0;0;0
17.6.2025 17:00;0;10.593;116;1.023;0;0;0;0;0;0;0;0
17.6.2025 18:00;0;10.610;297;429;0;0;0;0;0;0;0;0
17.6.2025 19:00;0;10.593;17;710;0;0;0;0;0;0;0;0
17.6.2025 20:00;0;10.610;0;1.238;0;0;0;0;0;0;0;0
17.6.2025 21:00;0;10.577;0;2.277;0;0;0;0;0;0;0;0
17.6.2025 22:00;0;10.577;0;3.284;0;0;0;0;0;0;0;0
17.6.2025 23:00;0;10.577;50;842;0;0;0;0;0;0;0;0
18.6.2025 00:00;0;10.560;429;380;0;0;0;0;0;0;0;0
18.6.2025 01:00;0;10.560;182;1.980;0;0;0;0;0;0;0;0
18.6.2025 02:00;0;10.577;50;561;0;0;0;0;0;0;0;0
18.6.2025 03:00;0;10.577;198;215;0;0;0;0;0;0;0;0
18.6.2025 04:00;0;10.593;924;0;0;0;0;0;0;0;0;0
18.6.2025 05:00;0;10.593;1.221;0;0;0;0;0;0;0;0;0
18.6.2025 06:00;0;10.610;1.964;0;0;0;0;0;0;0;0;0
18.6.2025 07:00;0;10.593;116;1.287;0;0;0;0;0;0;0;0
18.6.2025 08:00;0;10.577;0;2.112;0;0;0;0;0;0;0;0
18.6.2025 09:00;0;10.643;578;231;0;0;0;0;0;0;0;0
18.6.2025 10:00;0;10.626;561;149;0;0;0;0;0;0;0;0
18.6.2025 11:00;0;10.577;0;1.040;0;0;0;0;0;0;0;0
18.6.2025 12:00;0;10.857;0;1.898;0;0;0;0;0;0;0;0
18.6.2025 13:00;0;10.874;0;1.337;0;0;0;0;0;0;0;0
18.6.2025 14:00;0;10.874;0;660;0;0;0;0;0;0;0;0
18.6.2025 15:00;0;10.874;396;83;0;0;0;0;0;0;0;0
18.6.2025 16:00;0;10.890;198;726;0;0;0;0;0;0;0;0
18.6.2025 17:00;0;10.907;479;248;0;0;0;0;0;0;0;0
18.6.2025 18:00;0;10.907;231;314;0;0;0;0;0;0;0;0
18.6.2025 19:00;0;10.907;66;330;0;0;0;0;0;0;0;0
18.6.2025 20:00;0;10.907;50;132;0;0;0;0;0;0;0;0
18.6.2025 21:00;0;10.890;17;908;0;0;0;0;0;0;0;0
18.6.2025 22:00;0;10.890;0;1.485;0;0;0;0;0;0;0;0
18.6.2025 23:00;0;10.874;66;941;0;0;0;0;0;0;0;0
19.6.2025 00:00;0;10.857;0;1.700;0;0;0;0;0;0;0;0
19.6.2025 01:00;0;10.857;0;2.228;0;0;0;0;0;0;0;0
19.6.2025 02:00;0;10.857;0;4.356;0;0;0;0;0;0;0;0
19.6.2025 03:00;0;10.874;0;3.762;0;0;0;0;0;0;0;0
19.6.2025 04:00;0;10.857;0;2.822;0;0;0;0;0;0;0;0
19.6.2025 05:00;0;10.874;0;2.277;0;0;0;0;0;0;0;0
19.6.2025 06:00;0;10.907;0;1.205;0;0;0;0;0;0;0;0
19.6.2025 07:00;0;10.874;0;1.403;0;0;0;0;0;0;0;0
19.6.2025 08:00;0;10.890;0;3.284;0;0;0;0;0;0;0;0
19.6.2025 09:00;0;10.874;0;3.317;0;0;0;0;0;0;0;0
19.6.2025 10:00;0;10.989;0;3.267;0;0;0;0;0;0;0;0
19.6.2025 11:00;0;10.857;0;3.680;0;0;0;0;0;0;0;0
19.6.2025 12:00;0;10.874;0;2.904;0;0;0;0;0;0;0;0
19.6.2025 13:00;0;10.874;0;759;0;0;0;0;0;0;0;0
19.6.2025 14:00;0;10.890;165;396;0;0;0;0;0;0;0;0
19.6.2025 15:00;0;10.874;198;743;0;0;0;0;0;0;0;0
19.6.2025 16:00;0;10.874;380;50;0;0;0;0;0;0;0;0
19.6.2025 17:00;0;10.907;776;66;0;0;0;0;0;0;0;0
19.6.2025 18:00;0;10.907;0;759;0;0;0;0;0;0;0;0
19.6.2025 19:00;0;10.626;0;1.683;0;0;0;0;0;0;0;0
19.6.2025 20:00;0;10.824;0;1.139;0;0;0;0;0;0;0;0
19.6.2025 21:00;0;10.890;0;1.221;0;0;0;0;0;0;0;0
19.6.2025 22:00;0;10.890;264;512;0;0;0;0;0;0;0;0
19.6.2025 23:00;0;10.890;809;231;0;0;0;0;0;0;0;0
20.6.2025 00:00;0;10.940;330;743;0;0;0;0;0;0;0;0
20.6.2025 01:00;0;10.857;132;1.683;0;0;0;0;0;0;0;0
20.6.2025 02:00;0;10.874;0;1.749;0;0;0;0;0;0;0;0
20.6.2025 03:00;0;10.874;116;974;0;0;0;0;0;0;0;0
20.6.2025 04:00;0;10.874;0;1.964;0;0;0;0;0;0;0;0
20.6.2025 05:00;0;10.874;0;957;0;0;0;0;0;0;0;0
20.6.2025 06:00;0;10.907;33;149;0;0;0;0;0;0;0;0
20.6.2025 07:00;0;10.874;0;1.337;0;0;0;0;0;0;0;0
20.6.2025 08:00;0;10.874;33;974;0;0;0;0;0;0;0;0
20.6.2025 09:00;0;10.890;33;1.419;0;0;0;0;0;0;0;0
20.6.2025 10:00;0;10.890;50;578;0;0;0;0;0;0;0;0
20.6.2025 11:00;0;10.890;924;0;0;0;0;0;0;0;0;0
20.6.2025 12:00;0;10.874;0;1.617;0;0;0;0;0;0;0;0
20.6.2025 13:00;0;10.890;0;1.221;0;0;0;0;0;0;0;0
20.6.2025 14:00;0;10.874;0;1.518;0;0;0;0;0;0;0;0
20.6.2025 15:00;0;10.890;83;1.337;0;0;0;0;0;0;0;0
20.6.2025 16:00;0;10.874;1.502;33;0;0;0;0;0;0;0;0
20.6.2025 17:00;0;10.907;165;1.205;0;0;0;0;0;0;0;0
20.6.2025 18:00;0;10.890;33;1.073;0;0;0;0;0;0;0;0
20.6.2025 19:00;0;10.857;578;149;0;0;0;0;0;0;0;0
20.6.2025 20:00;0;10.890;17;1.139;0;0;0;0;0;0;0;0
20.6.2025 21:00;0;10.890;0;1.271;0;0;0;0;0;0;0;0
20.6.2025 22:00;0;10.890;215;330;0;0;0;0;0;0;0;0
20.6.2025 23:00;0;10.890;66;908;0;0;0;0;0;0;0;0
21.6.2025 00:00;0;10.874;99;743;0;0;0;0;0;0;0;0
21.6.2025 01:00;0;10.874;17;908;0;0;0;0;0;0;0;0
21.6.2025 02:00;0;10.874;0;1.865;0;0;0;0;0;0;0;0
21.6.2025 03:00;0;10.890;0;1.617;0;0;0;0;0;0;0;0
21.6.2025 04:00;0;10.890;2.244;0;0;0;0;0;0;0;0;0
21.6.2025 05:00;0;10.890;2.112;0;0;0;0;0;0;0;0;0
21.6.2025 06:00;0;10.907;1.254;215;0;0;0;0;0;0;0;0
21.6.2025 07:00;0;10.890;83;1.304;0;0;0;0;0;0;0;0
21.6.2025 08:00;0;10.890;132;429;0;0;0;0;0;0;0;0
21.6.2025 09:00;0;10.907;50;1.172;0;0;0;0;0;0;0;0
21.6.2025 10:00;0;10.890;198;1.122;0;0;0;0;0;0;0;0
21.6.2025 11:00;0;10.907;182;792;0;0;0;0;0;0;0;0
21.6.2025 12:00;0;10.907;231;1.007;0;0;0;0;0;0;0;0
21.6.2025 13:00;0;10.907;182;627;0;0;0;0;0;0;0;0
21.6.2025 14:00;0;10.890;50;594;0;0;0;0;0;0;0;0
21.6.2025 15:00;0;10.907;17;1.040;0;0;0;0;0;0;0;0
21.6.2025 16:00;0;10.907;380;132;0;0;0;0;0;0;0;0
21.6.2025 17:00;0;10.890;264;1.782;0;0;0;0;0;0;0;0
21.6.2025 18:00;0;10.907;17;1.188;0;0;0;0;0;0;0;0
21.6.2025 19:00;0;10.890;330;314;0;0;0;0;0;0;0;0
21.6.2025 20:00;0;10.841;149;1.436;0;0;0;0;0;0;0;0
21.6.2025 21:00;0;10.874;0;2.211;0;0;0;0;0;0;0;0
21.6.2025 22:00;0;10.874;182;1.007;0;0;0;0;0;0;0;0
21.6.2025 23:00;0;10.890;957;33;0;0;0;0;0;0;0;0
22.6.2025 00:00;0;10.874;594;792;0;0;0;0;0;0;0;0
22.6.2025 01:00;0;10.874;116;1.073;0;0;0;0;0;0;0;0
22.6.2025 02:00;0;10.890;281;462;0;0;0;0;0;0;0;0
22.6.2025 03:00;0;10.890;743;33;0;0;0;0;0;0;0;0
22.6.2025 04:00;0;10.890;1.766;0;0;0;0;0;0;0;0;0
22.6.2025 05:00;0;10.890;2.442;0;0;0;0;0;0;0;0;0
22.6.2025 06:00;0;10.923;3.185;0;0;0;0;0;0;0;0;0
22.6.2025 07:00;0;10.907;281;710;0;0;0;0;0;0;0;0
22.6.2025 08:00;0;10.890;0;1.386;0;0;0;0;0;0;0;0
22.6.2025 09:00;0;10.890;17;1.056;0;0;0;0;0;0;0;0
22.6.2025 10:00;0;11.006;0;1.436;0;0;0;0;0;0;0;0
22.6.2025 11:00;0;10.874;0;2.261;0;0;0;0;0;0;0;0
22.6.2025 12:00;0;10.890;0;2.261;0;0;0;0;0;0;0;0
22.6.2025 13:00;0;10.907;0;1.716;0;0;0;0;0;0;0;0
22.6.2025 14:00;0;10.890;17;957;0;0;0;0;0;0;0;0
22.6.2025 15:00;0;10.907;66;1.155;0;0;0;0;0;0;0;0
22.6.2025 16:00;0;10.907;875;132;0;0;0;0;0;0;0;0
22.6.2025 17:00;0;10.890;396;594;0;0;0;0;0;0;0;0
22.6.2025 18:00;0;10.857;248;528;0;0;0;0;0;0;0;0
22.6.2025 19:00;0;10.841;50;1.304;0;0;0;0;0;0;0;0
22.6.2025 20:00;0;10.890;0;2.327;0;0;0;0;0;0;0;0
22.6.2025 21:00;0;10.874;0;2.805;0;0;0;0;0;0;0;0
22.6.2025 22:00;0;10.874;0;1.254;0;0;0;0;0;0;0;0
22.6.2025 23:00;0;10.874;0;1.914;0;0;0;0;0;0;0;0
23.6.2025 00:00;0;10.874;66;693;0;0;0;0;0;0;0;0
23.6.2025 01:00;0;10.923;17;1.650;0;0;0;0;0;0;0;0
23.6.2025 02:00;0;10.874;0;2.871;0;0;0;0;0;0;0;0
23.6.2025 03:00;0;10.857;0;2.013;0;0;0;0;0;0;0;0
23.6.2025 04:00;0;10.890;0;1.089;0;0;0;0;0;0;0;0
23.6.2025 05:00;0;10.874;33;594;0;0;0;0;0;0;0;0
23.6.2025 06:00;0;10.907;462;66;0;0;0;0;0;0;0;0
23.6.2025 07:00;0;10.890;0;1.535;0;0;0;0;0;0;0;0
23.6.2025 08:00;0;10.874;0;3.036;0;0;0;0;0;0;0;0
23.6.2025 09:00;0;10.874;0;2.805;0;0;0;0;0;0;0;0
23.6.2025 10:00;0;10.857;0;3.449;0;0;0;0;0;0;0;0
23.6.2025 11:00;0;10.874;17;908;0;0;0;0;0;0;0;0
23.6.2025 12:00;0;10.890;726;594;0;0;0;0;0;0;0;0
23.6.2025 13:00;0;10.857;0;2.822;0;0;0;0;0;0;0;0
23.6.2025 14:00;0;10.874;0;2.475;0;0;0;0;0;0;0;0
23.6.2025 15:00;0;10.874;116;479;0;0;0;0;0;0;0;0
23.6.2025 16:00;0;10.890;182;413;0;0;0;0;0;0;0;0
23.6.2025 17:00;0;10.907;726;314;0;0;0;0;0;0;0;0
23.6.2025 18:00;0;2.591;99;33;0;0;0;0;0;8.729;99;99
23.6.2025 19:00;0;0;0;0;0;0;0;0;0;11.006;17;3.036
23.6.2025 20:00;0;0;0;0;0;0;0;0;0;10.989;0;2.211
23.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.989;0;1.634
23.6.2025 22:00;0;0;0;0;0;0;0;0;0;11.006;50;611
23.6.2025 23:00;0;0;0;0;0;0;0;0;0;11.006;66;1.172
24.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.989;545;248
24.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.989;462;297
24.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.989;0;2.805
24.6.2025 03:00;0;0;0;0;0;0;0;0;0;11.006;116;495
24.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.989;116;116
24.6.2025 05:00;0;0;0;0;0;0;0;0;0;10.989;116;231
24.6.2025 06:00;0;0;0;0;0;0;0;0;0;11.022;545;33
24.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.989;66;1.205
24.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.989;17;1.518
24.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.973;0;2.129
24.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.989;0;2.426
24.6.2025 11:00;0;0;0;0;0;0;0;0;0;10.989;248;1.320
24.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.989;0;941
24.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.989;33;660
24.6.2025 14:00;0;0;0;0;0;0;0;0;0;11.006;231;17
24.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.989;1.007;0
24.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.989;50;660
24.6.2025 17:00;0;0;0;0;0;0;0;0;0;11.006;116;429
24.6.2025 18:00;0;0;0;0;0;0;0;0;0;10.956;0;1.139
24.6.2025 19:00;0;0;0;0;0;0;0;0;0;10.989;0;1.898
24.6.2025 20:00;0;0;0;0;0;0;0;0;0;11.022;0;842
24.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.989;644;50
24.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.989;330;528
24.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.989;495;231
25.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.973;215;875
25.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.989;231;264
25.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.989;66;1.370
25.6.2025 03:00;0;0;0;0;0;0;0;0;0;11.006;677;50
25.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.989;1.089;0
25.6.2025 05:00;0;0;0;0;0;0;0;0;0;11.006;1.733;0
25.6.2025 06:00;0;0;0;0;0;0;0;0;0;11.006;132;561
25.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.989;66;891
25.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.989;0;2.343
25.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.973;66;1.254
25.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.989;99;1.089
25.6.2025 11:00;0;0;0;0;0;0;0;0;0;11.022;0;2.426
25.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.956;0;3.267
25.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.989;0;1.815
25.6.2025 14:00;0;0;0;0;0;0;0;0;0;10.973;198;776
25.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.989;83;809
25.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.989;132;413
25.6.2025 17:00;0;0;0;0;0;0;0;0;0;11.006;17;462
25.6.2025 18:00;0;0;0;0;0;0;0;0;0;11.006;198;99
25.6.2025 19:00;0;0;0;0;0;0;0;0;0;10.989;0;1.320
25.6.2025 20:00;0;0;0;0;0;0;0;0;0;11.006;0;2.046
25.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.989;0;3.168
25.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.989;248;825
25.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.989;132;1.073
26.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.973;0;1.964
26.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.973;0;1.881
26.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.973;0;2.492
26.6.2025 03:00;0;0;0;0;0;0;0;0;0;10.989;83;792
26.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.989;1.271;0
26.6.2025 05:00;0;0;0;0;0;0;0;0;0;10.989;710;0
26.6.2025 06:00;0;0;0;0;0;0;0;0;0;11.006;2.129;0
26.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.989;446;792
26.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.989;50;1.584
26.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.989;149;743
26.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.973;198;924
26.6.2025 11:00;0;0;0;0;0;0;0;0;0;10.989;17;1.716
26.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.973;116;1.205
26.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.989;17;1.122
26.6.2025 14:00;0;0;0;0;0;0;0;0;0;10.989;693;50
26.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.973;116;924
26.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.989;182;281
26.6.2025 17:00;0;0;0;0;0;0;0;0;0;10.973;0;726
26.6.2025 18:00;0;0;0;0;0;0;0;0;0;11.006;83;924
26.6.2025 19:00;0;0;0;0;0;0;0;0;0;11.006;17;1.485
26.6.2025 20:00;0;0;0;0;0;0;0;0;0;10.989;0;1.271
26.6.2025 21:00;0;0;0;0;0;0;0;0;0;11.006;17;578
26.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.973;17;528
26.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.989;165;1.073
27.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.973;0;2.343
27.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.989;0;3.993
27.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.956;0;4.439
27.6.2025 03:00;0;0;0;0;0;0;0;0;0;10.973;0;4.554
27.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.973;0;2.954
27.6.2025 05:00;0;0;0;0;0;0;0;0;0;10.973;0;2.871
27.6.2025 06:00;0;0;0;0;0;0;0;0;0;11.006;0;1.667
27.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.973;0;2.525
27.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.973;33;1.733
27.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.989;83;726
27.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.989;677;17
27.6.2025 11:00;0;0;0;0;0;0;0;0;0;10.923;182;330
27.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.775;17;1.997
27.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.791;132;297
27.6.2025 14:00;0;0;0;0;0;0;0;0;0;10.791;231;446
27.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.775;545;17
27.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.791;0;561
27.6.2025 17:00;0;0;0;0;0;0;0;0;0;10.808;17;776
27.6.2025 18:00;0;0;0;0;0;0;0;0;0;10.808;528;165
27.6.2025 19:00;0;0;0;0;0;0;0;0;0;10.808;0;1.881
27.6.2025 20:00;0;0;0;0;0;0;0;0;0;10.791;17;743
27.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.808;0;792
27.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.791;83;578
27.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.775;231;578
28.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.791;693;66
28.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.791;33;891
28.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.775;0;1.419
28.6.2025 03:00;0;0;0;0;0;0;0;0;0;10.791;0;2.409
28.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.791;17;1.518
28.6.2025 05:00;0;0;0;0;0;0;0;0;0;10.775;0;842
28.6.2025 06:00;0;0;0;0;0;0;0;0;0;10.824;66;116
28.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.791;50;561
28.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.808;0;875
28.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.808;0;1.584
28.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.791;33;2.987
28.6.2025 11:00;0;0;0;0;0;0;0;0;0;10.808;561;314
28.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.824;182;314
28.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.791;231;116
28.6.2025 14:00;0;0;0;0;0;0;0;0;0;10.808;858;132
28.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.808;396;330
28.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.808;0;1.238
28.6.2025 17:00;0;0;0;0;0;0;0;0;0;10.808;413;182
28.6.2025 18:00;0;0;0;0;0;0;0;0;0;10.692;83;1.271
28.6.2025 19:00;0;0;0;0;0;0;0;0;0;10.808;66;743
28.6.2025 20:00;0;0;0;0;0;0;0;0;0;10.791;0;2.129
28.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.808;132;479
28.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.808;528;99
28.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.791;512;33
29.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.791;297;1.304
29.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.791;264;611
29.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.791;1.551;0
29.6.2025 03:00;0;0;0;0;0;0;0;0;0;10.808;3.663;0
29.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.791;4.389;0
29.6.2025 05:00;0;0;0;0;0;0;0;0;0;10.791;3.251;0
29.6.2025 06:00;0;0;0;0;0;0;0;0;0;10.808;3.564;0
29.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.824;1.337;0
29.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.808;83;957
29.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.791;66;2.178
29.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.808;17;1.766
29.6.2025 11:00;0;0;0;0;0;0;0;0;0;10.791;83;2.327
29.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.775;0;5.115
29.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.791;0;3.696
29.6.2025 14:00;0;0;0;0;0;0;0;0;0;10.808;0;2.525
29.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.808;0;1.073
29.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.791;50;1.584
29.6.2025 17:00;0;0;0;0;0;0;0;0;0;10.791;50;2.475
29.6.2025 18:00;0;0;0;0;0;0;0;0;0;10.808;0;2.162
29.6.2025 19:00;0;0;0;0;0;0;0;0;0;10.791;0;1.980
29.6.2025 20:00;0;0;0;0;0;0;0;0;0;10.791;0;2.096
29.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.791;0;1.947
29.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.775;0;1.155
29.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.791;17;1.056
30.6.2025 00:00;0;0;0;0;0;0;0;0;0;10.841;281;528
30.6.2025 01:00;0;0;0;0;0;0;0;0;0;10.775;0;2.789
30.6.2025 02:00;0;0;0;0;0;0;0;0;0;10.775;0;2.706
30.6.2025 03:00;0;0;0;0;0;0;0;0;0;10.791;0;1.155
30.6.2025 04:00;0;0;0;0;0;0;0;0;0;10.791;0;1.304
30.6.2025 05:00;0;0;0;0;0;0;0;0;0;10.791;0;726
30.6.2025 06:00;0;0;0;0;0;0;0;0;0;10.808;33;611
30.6.2025 07:00;0;0;0;0;0;0;0;0;0;10.775;33;1.238
30.6.2025 08:00;0;0;0;0;0;0;0;0;0;10.791;99;743
30.6.2025 09:00;0;0;0;0;0;0;0;0;0;10.791;330;429
30.6.2025 10:00;0;0;0;0;0;0;0;0;0;10.775;66;2.244
30.6.2025 11:00;0;0;0;0;0;0;0;0;0;10.775;330;347
30.6.2025 12:00;0;0;0;0;0;0;0;0;0;10.775;578;314
30.6.2025 13:00;0;0;0;0;0;0;0;0;0;10.775;66;1.601
30.6.2025 14:00;0;0;0;0;0;0;0;0;0;10.791;363;83
30.6.2025 15:00;0;0;0;0;0;0;0;0;0;10.791;561;50
30.6.2025 16:00;0;0;0;0;0;0;0;0;0;10.775;677;248
30.6.2025 17:00;0;0;0;0;0;0;0;0;0;10.808;495;0
30.6.2025 18:00;0;0;0;0;0;0;0;0;0;10.808;462;17
30.6.2025 19:00;0;0;0;0;0;0;0;0;0;10.857;215;611
30.6.2025 20:00;0;0;0;0;0;0;0;0;0;10.808;0;1.485
30.6.2025 21:00;0;0;0;0;0;0;0;0;0;10.791;0;1.568
30.6.2025 22:00;0;0;0;0;0;0;0;0;0;10.791;0;1.469
30.6.2025 23:00;0;0;0;0;0;0;0;0;0;10.758;0;2.640
1.7.2025 00:00;0;0;0;0;0;0;0;0;0;10.791;0;1.782
1.7.2025 01:00;0;0;0;0;0;0;0;0;0;10.775;0;3.003
1.7.2025 02:00;0;0;0;0;0;0;0;0;0;10.758;0;5.544
1.7.2025 03:00;0;0;0;0;0;0;0;0;0;10.775;0;3.861
1.7.2025 04:00;0;0;0;0;0;0;0;0;0;10.775;0;1.188
1.7.2025 05:00;0;0;0;0;0;0;0;0;0;10.791;0;974
1.7.2025 06:00;0;0;0;0;0;0;0;0;0;10.791;330;17
